,Query,Intent
1273,How are you doing?,greeting
1274,"jo, how's it going",greeting
1275,hello buddy,greeting
1276,"hello, is anyone there",greeting
1277,What's wrong,greeting
1278,Hello,greeting
1279,"wake up, ai",greeting
1280,What's wrong,greeting
1281,is everything ok with you,greeting
1282,hello! are you well,greeting
1283,How did you feel,greeting
1284,How are you,greeting
1285,what's wrong with you,greeting
1286,Is everything ok,greeting
1287,Aloha,greeting
1288,"hello, ai",greeting
1289,ahoy hoy,greeting
1290,How are you doing,greeting
1291,What's wrong,greeting
1292,how life treats you,greeting
1293,how is my AI,greeting
1294,hello ai,greeting
1295,how is everything going,greeting
1296,Good evening,greeting
1297,"Hello, how are you",greeting
1298,Hello Siri,greeting
1299,Good day,greeting
1300,how much tax do I owe the state,taxes
1301,how much do I have to pay in federal taxes this year,taxes
1302,How much have my state taxes changed?,taxes
1303,can you tell me my income tax,taxes
1304,what do I pay in taxes,taxes
1305,How much do I have to pay in federal taxes?,taxes
1306,how much do I have to pay in taxes,taxes
1307,can you calculate my state taxes,taxes
1308,how much tax do I have to pay please,taxes
1309,What taxes do I have to pay based on my salary?,taxes
1310,tell me how much my state taxes are,taxes
1311,how high will my state taxes be,taxes
1312,how much will my tax bill be for Tennessee,taxes
1313,how much do I currently pay in income taxes,taxes
1314,how much are my state taxes,taxes
1315,Give me details of my federal taxes,taxes
1316,I want to know how much tax I pay,taxes
1317,how much do I have to pay in state taxes,taxes
1318,How much tax do I pay?,taxes
1319,how much money will the state take from me in taxes,taxes
1320,what will my federal taxes look like this year,taxes
1321,how much will my state taxes be this year,taxes
1322,How much do I have to pay in state taxes?,taxes
1323,what taxes do I have to pay,taxes
1324,I need to know how much tax I have to pay,taxes
1325,are my state tax payments too high,taxes
1326,How much tax do I have to pay?,taxes
1327,how high will my state taxes be,taxes
1328,how high is the tax amount,taxes
1329,how much state taxes do I have to pay,taxes
1330,what is the total amount of tax deductions from my income,taxes
1331,How much do I have to pay in taxes?,taxes
1332,how much will the tax office demand from me,taxes
1333,Tell me my tax rate,taxes
1334,please tell me how much tax I pay,taxes
1335,I need to know how much tax I pay on my income,taxes
1336,how much do I have to pay in federal taxes,taxes
1337,what do my state taxes look like,taxes
1338,Approximately how much will my federal taxes be?,taxes
1339,how much tax do I currently pay,taxes
1340,How much are my state taxes?,taxes
1341,how much tax do I have to pay,taxes
1342,how much of my income do I pay in taxes,taxes
1343,how high are the taxes on it,taxes
1344,help me calculate my federal tax bill,taxes
1345,Will I pay over $500 in federal taxes?,taxes
1346,tell me how high the taxes are for this,taxes
1347,how much tax do I have to pay,taxes
1348,What is the total amount of taxes I pay?,taxes
1349,How much damage will there be to my tax return?,taxes
1350,What happens if I lose my luggage?,lost_luggage
1351,My luggage hasn't arrived and I need help finding it.,lost_luggage
1352,"I arrived on Delta flight AB123 from Juno, but my luggage seems to have been missing",lost_luggage
1353,What is the procedure for lost luggage?,lost_luggage
1354,I lost my luggage on Delta flight AB123 from Chicago,lost_luggage
1355,Can you check where my luggage is from Jetblue flight AB123 from Buffalo?,lost_luggage
1356,my luggage didn't make it to New Orleans airport,lost_luggage
1357,"I need to find my luggage, I was on Delta flight AB123 from San Francisco",lost_luggage
1358,my luggage was on Delta flight ABC123 from Houston and now I can't find it,lost_luggage
1359,Can you help me find my luggage? It was lost on Delta flight ABC123 from Houston.,lost_luggage
1360,I am at the baggage claim at the airport and my luggage did not make it,lost_luggage
1361,What should I do if my luggage is lost?,lost_luggage
1362,Is there someone I can talk to as I wait at the airport for my luggage that never arrived?,lost_luggage
1363,Who can I complain to if my luggage does not arrive at the airport?,lost_luggage
1364,can you tell me what I should do as I have been at the airport for some time now and there is still no sign of my suitcase,lost_luggage
1365,"I lost my luggage, I was on Delta flight AB123 from New York",lost_luggage
1366,I just arrived on American Airlines flight AB123 from Chicago and cannot find my luggage,lost_luggage
1367,can you please help me find my lost luggage,lost_luggage
1368,I think my luggage has been misplaced or lost,lost_luggage
1369,Who can I contact if I have lost my luggage,lost_luggage
1370,I am at lax and my luggage is not,lost_luggage
1371,I lost my luggage on American Airlines flight AB123 from New York City,lost_luggage
1372,I can't find my luggage!,lost_luggage
1373,I think my luggage is lost,lost_luggage
1374,"my luggage is missing, I think",lost_luggage
1375,I have to find my luggage,lost_luggage
1376,"my luggage is missing, I was on Spirit flight AB123 from Chicago",lost_luggage
1377,it seems like my luggage has disappeared,lost_luggage
1378,I can't find my luggage anywhere and there is none left on the conveyor belt,lost_luggage
1379,How do I find lost luggage?,lost_luggage
1380,I think my luggage is lost,lost_luggage
1381,Find the Jet Blue customer service number so I can yell at someone about my missing luggage,lost_luggage
1382,I can't find my luggage and was on Southwest Airlines flight AB123 from Houston,lost_luggage
1383,it seems my luggage is lost,lost_luggage
1384,Find Lost Luggage from Flight America Airlines at O'Hare,lost_luggage
1385,What steps should I take if my luggage is lost during the flight?,lost_luggage
1386,Who can I contact to find lost luggage?,lost_luggage
1387,my luggage is lost and I need help finding it,lost_luggage
1388,Can you help me find lost luggage?,lost_luggage
1389,I'm having trouble finding my luggage. I was on Delta flight AB123 from New York.,lost_luggage
1390,What should I do if I lose my luggage?,lost_luggage
1391,How do I start reporting my lost luggage?,lost_luggage
1392,"I arrived at Vegas airport, but my luggage did not arrive",lost_luggage
1393,my luggage has not arrived. Please check the,lost_luggage
1394,Who do I report lost luggage to?,lost_luggage
1395,"I can't find my luggage, I was on Jetblue flight AB123 from Detroit",lost_luggage
1396,Do you know who I should contact because my luggage has not arrived,lost_luggage
1397,"where are my bags, not here at the airport",lost_luggage
1398,What to do if luggage is lost?,lost_luggage
1399,"If I lose my luggage, where can I get help?",lost_luggage
1400,switch to the female voice,change_accent
1401,I want to change your accent,change_accent
1402,switch to the female voice,change_accent
1403,Try using a different accent,change_accent
1404,Switch to the male voice,change_accent
1405,switch to a male voice,change_accent
1406,switch to a different accent,change_accent
1407,I would like to use the female voice now,change_accent
1408,"If you can imitate accents, I want to hear you speak like David Bowie",change_accent
1409,can you speak like a Brit,change_accent
1410,please speak to me with a male British accent,change_accent
1411,please switch to the female voice,change_accent
1412,please set to female voice,change_accent
1413,I would rather hear the female voice,change_accent
1414,Please change your accent to that of a British man,change_accent
1415,I now prefer the female voice,change_accent
1416,you can use a different accent,change_accent
1417,set to female voice,change_accent
1418,use your male voice,change_accent
1419,Please speak in a male voice,change_accent
1420,use a new accent,change_accent
1421,you can use a male voice,change_accent
1422,use male voice,change_accent
1423,Use a male voice instead,change_accent
1424,can I please hear the male voice,change_accent
1425,Switching from female to male voice,change_accent
1426,Please change your accent to the male British,change_accent
1427,please start using a female voice,change_accent
1428,switch to male language mode,change_accent
1429,I have to go to the female voice,change_accent
1430,now use a male voice,change_accent
1431,Now use the female voice instead,change_accent
1432,I want you to change your accent to the male British one,change_accent
1433,Could you speak like a British man?,change_accent
1434,change your accent to the male British,change_accent
1435,switch to the British male accent,change_accent
1436,please use a male voice,change_accent
1437,Switch to the female voice,change_accent
1438,you can switch to a male voice,change_accent
1439,I want your accent to be changed to the male British,change_accent
1440,I want you to change your accent to the male British one,change_accent
1441,please use your female voice,change_accent
1442,switch from male to female voice,change_accent
1443,switch to the male British accent,change_accent
1444,speak with a different accent,change_accent
1445,"I would like to hear the option ""female voice""",change_accent
1446,Speak like a British man,change_accent
1447,Change the accent you speak with,change_accent
1448,just do a British male accent,change_accent
1449,I want to switch to the male voice,change_accent
1450,please say all the items on my to-do list,todo_list
1451,Please let us go through the items on my to-do list,todo_list
1452,can you please tell me what is on my to-do list,todo_list
1453,I can hear the complete task list that was just dictated,todo_list
1454,I need to know if sorting the mail is on my to-do list,todo_list
1455,I have to read my to-do list,todo_list
1456,what's on my to-do list,todo_list
1457,what am I doing today?,todo_list
1458,cleaning the kitchen is on my list of things to do today,todo_list
1459,I need to hear my to-do list,todo_list
1460,Is exploring Delaware already on my to-do list?,todo_list
1461,what things do I have to do,todo_list
1462,please tell me all the items on my to-do list,todo_list
1463,Do I have an item on my to-do list that has to do with shopping?,todo_list
1464,What's on my to-do list?,todo_list
1465,Please inform me about the tasks I have listed on my to-do list.,todo_list
1466,Is Goodwill on my shopping list?,todo_list
1467,I created a task to clean the gutters on my list,todo_list
1468,can you tell me the tasks on my to-do list,todo_list
1469,I need to know what my to-do list looks like,todo_list
1470,I need to know everything that is currently on my to-do list,todo_list
1471,Tell me the contents of my to-do list today,todo_list
1472,Read my to-do list again,todo_list
1473,Is an oil change on my to-do list?,todo_list
1474,you can check if feeding the fish is on my to-do list,todo_list
1475,Today I remembered to put buying flowers on my to-do list,todo_list
1476,I need to know what tasks are on my to-do list,todo_list
1477,how many tasks are on my to-do list,todo_list
1478,can you tell me my to-do list,todo_list
1479,what's still on my to-do list,todo_list
1480,Is brushing my teeth on my to-do list?,todo_list
1481,read me my complete to-do list,todo_list
1482,Tell me what's on the to-do list,todo_list
1483,I wonder what my to-do list looks like for today,todo_list
1484,read me my to-do list,todo_list
1485,Studying for the chemistry exam is on my to-do list,todo_list
1486,Read me my to-do list,todo_list
1487,please tell me what I need to do according to my to-do list,todo_list
1488,On my to-do list is the repair of Mom's kitchen blinds,todo_list
1489,please let me hear all the items on my to-do list,todo_list
1490,Check my to-do list for jewelry repair,todo_list
1491,can you please tell me all the things that are on my to-do list for tomorrow,todo_list
1492,Please repeat my to-do list to me.,todo_list
1493,Check out my home to-do list for carpet cleaning,todo_list
1494,can you tell me the things on my to-do list,todo_list
1495,please tell me immediately all the items on my to-do list,todo_list
1496,Have I reserved time for my tax return on my to-do list?,todo_list
1497,Is washing a car on my to-do list?,todo_list
1498,I need to know if emptying the fridge is on my to-do list,todo_list
1499,I put unpacking groceries on my to-do list,todo_list
1500,the last time the car was in the workshop,last_maintenance
1501,on what date did I last drop off my car?,last_maintenance
1502,When did I take the car to the garage?,last_maintenance
1503,Tell me when was the last time I had my car checked at Sam's garage,last_maintenance
1504,You have to tell me when the car was in the workshop,last_maintenance
1505,Do you know when my car was last checked?,last_maintenance
1506,Check my calendar to see the date my car was last serviced,last_maintenance
1507,when was the last time I had my oil changed,last_maintenance
1508,I need to know when I last took my car for inspection,last_maintenance
1509,how long has it been since my car was serviced,last_maintenance
1510,how long has it been since my car was last in the workshop,last_maintenance
1511,when was my last oil change,last_maintenance
1512,You need to look up the date of my car's last workshop visit,last_maintenance
1513,when was my car last in the workshop,last_maintenance
1514,when was my car last in the workshop,last_maintenance
1515,when was the last time you were in the car repair shop,last_maintenance
1516,I need to know when I last took my car for inspection,last_maintenance
1517,Appointments for my car in the workshop,last_maintenance
1518,do you remember when I last changed my oil,last_maintenance
1519,do you know how long it's been since I changed my oil and had an inspection?,last_maintenance
1520,I can't remember the last time my car was in the shop. Can you find out for me?,last_maintenance
1521,to see when my car was last in the workshop,last_maintenance
1522,when was my car last repaired at the dealer,last_maintenance
1523,when was the last time I changed my oil,last_maintenance
1524,Tell me when was the car in the workshop,last_maintenance
1525,Tell me when was the last time someone looked at my car,last_maintenance
1526,when was my car last serviced,last_maintenance
1527,how long has it been since my last car service,last_maintenance
1528,Please find the date of my last oil change,last_maintenance
1529,so when was the car in the workshop,last_maintenance
1530,How long has it been since my car was inspected?,last_maintenance
1531,Let me know when my car was last checked,last_maintenance
1532,when was the last time I had my vehicle checked,last_maintenance
1533,when was the last time i took my car to paul's auto,last_maintenance
1534,when was my last car appointment,last_maintenance
1535,what day did I change my oil,last_maintenance
1536,Find the date of the last oil change for my car,last_maintenance
1537,My car was inspected when,last_maintenance
1538,when did I take my car to the mechanic,last_maintenance
1539,when was my last car maintenance appointment,last_maintenance
1540,when was the last time I had my vehicle serviced,last_maintenance
1541,when was the last time I took my car for maintenance,last_maintenance
1542,check the date of my last oil change,last_maintenance
1543,Do you know when I last took my car to the garage,last_maintenance
1544,When was the last time I serviced my car and changed the oil?,last_maintenance
1545,can you remind me when I last changed my oil,last_maintenance
1546,how long has it been since my car was last in the workshop,last_maintenance
1547,was my last oil change on Wednesday,last_maintenance
1548,please tell me when I last took my car to the workshop,last_maintenance
1549,Do you have a date when the car was last in the workshop,last_maintenance
1550,can you call mom,make_call
1551,I have to call Dr. Smith,make_call
1552,Bella needs to be called,make_call
1553,it is necessary to call Michael,make_call
1554,you can call Russell,make_call
1555,call Sandra immediately,make_call
1556,call work,make_call
1557,Telephone Christie,make_call
1558,Call a friend,make_call
1559,I will call the landlord,make_call
1560,Call now and invoice,make_call
1561,call someone,make_call
1562,dial someone's phone number,make_call
1563,call Liz,make_call
1564,call sign,make_call
1565,connect with Bob,make_call
1566,call my mother,make_call
1567,initiate a call to the receptionist,make_call
1568,call erryn,make_call
1569,it's time for me to call Drew,make_call
1570,x is waiting for my call,make_call
1571,make business calls with my phone,make_call
1572,call my mother,make_call
1573,call Robby for me,make_call
1574,call robby,make_call
1575,I want to talk to Sarah,make_call
1576,please dial x' phone number,make_call
1577,call me at Sally,make_call
1578,choose Steven,make_call
1579,you can call Roger,make_call
1580,call Jim,make_call
1581,can you call my mom,make_call
1582,I want you to call Bella,make_call
1583,please call Lizzy,make_call
1584,dial Lisa's cell phone number,make_call
1585,I have to call Roderick,make_call
1586,Telephone Sarah,make_call
1587,Please call Christopher.,make_call
1588,telephone lobby,make_call
1589,call someone for me,make_call
1590,you can call a taxi,make_call
1591,can I call a restaurant,make_call
1592,call home,make_call
1593,would you call Jenny,make_call
1594,I have to call Jane,make_call
1595,please call david now,make_call
1596,I want to call uncle,make_call
1597,Please dial Christie's number,make_call
1598,phone call secretary,make_call
1599,I will call you,make_call
1600,what type of fuel does my car use,gas_type
1601,what do I need to fuel this car,gas_type
1602,Tell me what kind of fuel this car uses,gas_type
1603,you need normal lead-free,gas_type
1604,Will this car run on cheaper gasoline?,gas_type
1605,What type of fuel is used for this vehicle?,gas_type
1606,can I fill this car with regular unleaded petrol,gas_type
1607,what kind of gasoline does this car need,gas_type
1608,Tell me what kind of fuel this car uses,gas_type
1609,what type of fuel does this car need,gas_type
1610,I would like to know what kind of gasoline this car consumes,gas_type
1611,what type of gasoline should go into this car?,gas_type
1612,I would like to know the type of petrol for this car,gas_type
1613,Can I use any fuel in my car?,gas_type
1614,Is there a specific type of gas I need to use?,gas_type
1615,What type of petrol do I need to put in my car?,gas_type
1616,what fuel does my vehicle run on,gas_type
1617,I want to know how much petrol I need to fill up this car,gas_type
1618,what kind of petrol do I need to fill up the car with,gas_type
1619,what kind of fuel does the car need,gas_type
1620,Tell me what type of fuel my car uses,gas_type
1621,what fuel do I need for my car,gas_type
1622,Please tell me how much gas I need for this car.,gas_type
1623,What fuel does my car use?,gas_type
1624,what type of fuel does my car use?,gas_type
1625,what type of fuel do I need,gas_type
1626,what type of fuel goes into my engine?,gas_type
1627,Tell me how much gas I need for this car,gas_type
1628,Tell me what type of fuel my vehicle runs on,gas_type
1629,tell me the type of petrol for this car,gas_type
1630,which fuel should I use in my car,gas_type
1631,Tell me how much fuel my car consumes,gas_type
1632,tell me what fuel I need to use for this car,gas_type
1633,What type of gasoline should I use in this car?,gas_type
1634,what fuel does the car consume,gas_type
1635,what kind of gasoline should I put in this car,gas_type
1636,Does this car use premium gasoline?,gas_type
1637,Tell me what type of fuel my car uses,gas_type
1638,what type of fuel does this car need?,gas_type
1639,how many percent gas do I need,gas_type
1640,what type of gasoline is needed for this car,gas_type
1641,I need to know what kind of gasoline to put in this car,gas_type
1642,Search for the fuel type required for this vehicle,gas_type
1643,what kind of gasoline should I put in this car,gas_type
1644,what kind of gasoline do I need for this car,gas_type
1645,what type of fuel does this car use?,gas_type
1646,I want to know how much petrol I need to fill up this car,gas_type
1647,what type of gasoline does my car use?,gas_type
1648,Is there a specific type of gasoline I need to use for this car?,gas_type
1649,what type of gasoline should I use for my car,gas_type
1650,I will no longer need my reservation,cancel_reservation
1651,the reservation I have is no longer needed,cancel_reservation
1652,Please cancel my dinner reservation,cancel_reservation
1653,I'm not going out to dinner tonight,cancel_reservation
1654,"hello, I have to cancel the reservation for dinner tonight",cancel_reservation
1655,is it possible to cancel the reservation in the Outback for the Johnsons,cancel_reservation
1656,Can you cancel my reservation for Chris on Tuesday at Stella Maris?,cancel_reservation
1657,I don't need a table for four at Chili's anymore,cancel_reservation
1658,I want to cancel my reservation for 5 at Red Robin,cancel_reservation
1659,cancel my reservation for 4 people at Red Robin,cancel_reservation
1660,I no longer need my reservation at Carl's at Umami,cancel_reservation
1661,"cancel the dinner reservation I made, okay?",cancel_reservation
1662,I have to cancel my dinner reservation,cancel_reservation
1663,cancel my reservation for Joe's at Zepher immediately,cancel_reservation
1664,The reservation I made is no longer required,cancel_reservation
1665,can you cancel my table reservation,cancel_reservation
1666,cancel my table reservation,cancel_reservation
1667,you can cancel the reservation for Kyle's party at Red Lobster,cancel_reservation
1668,you can cancel the reservation,cancel_reservation
1669,Please cancel the table I reserved for tonight,cancel_reservation
1670,Can you cancel my dinner reservation?,cancel_reservation
1671,cancel the dinner reservation tonight,cancel_reservation
1672,Tell the restaurant I can't make it,cancel_reservation
1673,Please cancel my reservation for Chris at Brio,cancel_reservation
1674,cancel the reservation I made for 6:00 pm at the park,cancel_reservation
1675,Please cancel my reservation for 7:30 at Morton's,cancel_reservation
1676,the reservation I made is no longer required,cancel_reservation
1677,Please cancel the reservation for 3 people in the Outback,cancel_reservation
1678,Joe and I now have to cancel the reservation at Zephers,cancel_reservation
1679,I no longer need the reservation for 20 at ihop,cancel_reservation
1680,please cancel my reservation for 4 pm at the Steakhouse,cancel_reservation
1681,Please cancel your table reservation,cancel_reservation
1682,could you please cancel my reservation for 5 at Red Robin,cancel_reservation
1683,Tell the restaurant to cancel my reservation,cancel_reservation
1684,cancel my reservation for Chris at JP Field,cancel_reservation
1685,Cancel reservation at Olive Garden for Tommy,cancel_reservation
1686,cancel my reservation at Chez Francois for Jennifer,cancel_reservation
1687,I would like to cancel the reservation for Mercury at the Ritz,cancel_reservation
1688,I have a reservation at Pizza Hut under the name Leia Roberts and would like to cancel it,cancel_reservation
1689,You can cancel my reservation,cancel_reservation
1690,cancel my reservation for 6 pm at Sidetracks,cancel_reservation
1691,Cancel the table reservation,cancel_reservation
1692,cancel my reservation for 3 at Carlos Jr.,cancel_reservation
1693,The reservation I made is no longer required.,cancel_reservation
1694,Please cancel my reservation,cancel_reservation
1695,can you cancel my reservation for Chris tonight at Smith and Wollensky?,cancel_reservation
1696,Please cancel the table for two at Burger King,cancel_reservation
1697,can you cancel my reservation for dinner tomorrow,cancel_reservation
1698,Please cancel the reservation at Zephers for Joe and me immediately,cancel_reservation
1699,Can I cancel my reservation?,cancel_reservation
1700,Can you arrange a meeting with John Smith tomorrow at 10am?,schedule_meeting
1701,I want to know how to plan a meeting,schedule_meeting
1702,you can arrange a meeting with James in the office,schedule_meeting
1703,you can arrange a meeting with Steve for 5,schedule_meeting
1704,I need a meeting with Bob for 7:00 am on September 11th,schedule_meeting
1705,a meeting room is available between one and two,schedule_meeting
1706,how can you make an appointment for me,schedule_meeting
1707,I would like to schedule a meeting with Seth at 11 am,schedule_meeting
1708,Tell me how to plan a meeting,schedule_meeting
1709,I would like you to arrange a meeting with Carrie and Lisa,schedule_meeting
1710,What is the availability of conference rooms today between one and two,schedule_meeting
1711,I would like to arrange a meeting with Tom for 6 pm,schedule_meeting
1712,can you sign me up for a meeting on Friday in the blue room?,schedule_meeting
1713,do you know how I plan a meeting,schedule_meeting
1714,see if you can arrange a meeting with Don Southerland tomorrow at noon,schedule_meeting
1715,can you please arrange a meeting with Steve in the office,schedule_meeting
1716,Conference rooms are available between 10 and 11 am,schedule_meeting
1717,check whether the meeting rooms are free from 6 to 7 am,schedule_meeting
1718,I have to meet Sam in two days at 9:00 am,schedule_meeting
1719,Show me how to plan a meeting,schedule_meeting
1720,There is an open conference room between 2 and 4,schedule_meeting
1721,Is there a meeting room available between 8:00 and 9:00 am?,schedule_meeting
1722,I'm having trouble scheduling a meeting,schedule_meeting
1723,You must arrange a meeting with Bob Brown for noon the day after tomorrow.,schedule_meeting
1724,Please help me arrange a meeting with John Love tomorrow at 9am,schedule_meeting
1725,How does planning a meeting work?,schedule_meeting
1726,you can arrange a meeting with Damon for 1,schedule_meeting
1727,can you arrange a meeting with John for 12?,schedule_meeting
1728,I need meeting rooms between 9:00 and 11:00 am. Are any available?,schedule_meeting
1729,I would like to know if meeting rooms are available between 9:00 and 11:00 am.,schedule_meeting
1730,I need a meeting room on Tuesday at 9 am,schedule_meeting
1731,Help me schedule a meeting,schedule_meeting
1732,can you please arrange a meeting with Jessica in the office,schedule_meeting
1733,arrange a meeting with Bill for tomorrow at 5:30 pm,schedule_meeting
1734,Meeting room available at 8:00 am,schedule_meeting
1735,Can you reserve a meeting room for interviews on Thursday?,schedule_meeting
1736,arrange a meeting with Tom for 6 pm,schedule_meeting
1737,Schedule a meeting room for Friday at 3pm,schedule_meeting
1738,Can you please arrange a meeting with James at the office?,schedule_meeting
1739,A conference room is available in the afternoon,schedule_meeting
1740,Are there meeting rooms available between 9 and 10 am?,schedule_meeting
1741,Meeting room available from 8:00 am,schedule_meeting
1742,I would like to reserve a meeting room from 1:00 p.m. to 2:00 p.m.,schedule_meeting
1743,Help me schedule a meeting,schedule_meeting
1744,Conference rooms are available between 11 am and 12 pm,schedule_meeting
1745,you can arrange a meeting with Matt for 3,schedule_meeting
1746,add a new meeting with Tom for 6pm,schedule_meeting
1747,Arrange a meeting with Carrie and Lisa,schedule_meeting
1748,How can I schedule a meeting?,schedule_meeting
1749,Please inquire if rooms 1 to 2 are available,schedule_meeting
1750,please find my phone,find_phone
1751,where can I find my phone,find_phone
1752,can you track my phone,find_phone
1753,I need help finding my phone,find_phone
1754,Please help me find my phone because I lost it,find_phone
1755,can you call me on my cell phone,find_phone
1756,How do I find my phone?,find_phone
1757,my phone is in the house,find_phone
1758,where is my phone,find_phone
1759,do you know where I left my phone,find_phone
1760,help me find my phone,find_phone
1761,please help me find my phone,find_phone
1762,you have to find my phone,find_phone
1763,find my phone,find_phone
1764,do you know where my phone is now,find_phone
1765,I lost my phone and need help finding it,find_phone
1766,locate my phone for me,find_phone
1767,help me find my phone,find_phone
1768,I lost my phone. Can you help me?,find_phone
1769,I don't know where my phone is anymore,find_phone
1770,have you seen my phone,find_phone
1771,where did I put my phone,find_phone
1772,can you track the location of my phone,find_phone
1773,Please help me find my lost phone,find_phone
1774,I lost my phone. Can you help me find it?,find_phone
1775,"call my phone, I can't find it",find_phone
1776,My phone cannot be found,find_phone
1777,who saw my phone,find_phone
1778,Help me find my mobile device,find_phone
1779,Tell me where my phone is,find_phone
1780,help me find my phone,find_phone
1781,I'm looking for my phone,find_phone
1782,I lost my phone and need help,find_phone
1783,please help me find my phone,find_phone
1784,I need to know where my phone is,find_phone
1785,I need help finding my mobile phone,find_phone
1786,Can you help me find my lost phone?,find_phone
1787,where is my phone now,find_phone
1788,I need my phone but can't find it,find_phone
1789,Can you track a phone?,find_phone
1790,where did I last leave my phone,find_phone
1791,I don't know where I put my phone,find_phone
1792,I lost my phone,find_phone
1793,I need help finding where my phone is,find_phone
1794,I can't find my phone,find_phone
1795,I seem to have misplaced my phone,find_phone
1796,I can't find my phone. Do you know where it is?,find_phone
1797,can you find my iPhone,find_phone
1798,I need to locate my phone,find_phone
1799,please locate my phone,find_phone
1800,how do I get a new insurance,insurance_change
1801,I need to change my insurance to a plan with a lower deductible,insurance_change
1802,I will switch to a new insurance company,insurance_change
1803,What options do I have for new insurance plans?,insurance_change
1804,"I need to take out new insurance, how do I do that?",insurance_change
1805,How can I find out about a new insurance policy?,insurance_change
1806,which rental insurance do you recommend,insurance_change
1807,help me find a new car insurance,insurance_change
1808,I want to find a new United Healthcare Plan to move forward,insurance_change
1809,How do I change my insurance policy?,insurance_change
1810,I need help adjusting my insurance policy,insurance_change
1811,Help me find new insurance providers,insurance_change
1812,my insurance plan needs to be changed,insurance_change
1813,How do I apply for new insurance?,insurance_change
1814,Can you help me get a new United health insurance plan?,insurance_change
1815,I need a new home insurance,insurance_change
1816,I want to take out new car insurance,insurance_change
1817,What steps do I need to take to change my insurance plan from an HMO to a high-deductible PPO plan?,insurance_change
1818,I need to switch to a new insurance plan,insurance_change
1819,How do I change my insurance policy?,insurance_change
1820,How do I change my current insurance to a new plan with a lower deductible?,insurance_change
1821,I would like to take out a new life insurance policy,insurance_change
1822,I hope to be able to change insurance,insurance_change
1823,I need a new health insurance,insurance_change
1824,How can I please take out a new insurance policy,insurance_change
1825,I want to change my insurance plan,insurance_change
1826,what do I have to do for a new insurance,insurance_change
1827,help me change my insurance policy,insurance_change
1828,Guide me through the changes to my insurance policy,insurance_change
1829,Website to start a new AAA insurance plan,insurance_change
1830,I need to get a new United health insurance plan,insurance_change
1831,I need a new health insurance,insurance_change
1832,How to Create a New AAA Insurance Plan,insurance_change
1833,I need to know how to change my insurance,insurance_change
1834,I need to change my insurance plan,insurance_change
1835,I would like to take out a new United Healthcare plan,insurance_change
1836,I would like you to help me get another United health insurance plan,insurance_change
1837,how to get insurance coverage,insurance_change
1838,aaa insurance launches new plan,insurance_change
1839,change my insurance plan to a new one,insurance_change
1840,I need a newer insurance plan,insurance_change
1841,I am interested in taking out a new insurance policy,insurance_change
1842,help me make changes to my insurance policy,insurance_change
1843,"I need a new insurance, how do I get it",insurance_change
1844,I need new insurance but don't know how to get it,insurance_change
1845,my insurance policy needs to be adjusted,insurance_change
1846,Where can I take out new insurance?,insurance_change
1847,How do I change my insurance policy?,insurance_change
1848,What is the protocol for changing my insurance policy?,insurance_change
1849,I need help taking out new insurance,insurance_change
1850,How can I improve my credit score?,improve_credit_score
1851,How can I make sure my credit score doesn't drop?,improve_credit_score
1852,Give me a recommendation to improve my credit rating,improve_credit_score
1853,What can I do to improve my credit score?,improve_credit_score
1854,How do I prevent my credit score from dropping?,improve_credit_score
1855,is it true that a hard pull affects my credit rating,improve_credit_score
1856,Are there ways to improve my credit score?,improve_credit_score
1857,I'm not sure if this will affect my credit score,improve_credit_score
1858,What are the best ways to improve my credit score?,improve_credit_score
1859,Is it true that opening a new account can worsen your credit score?,improve_credit_score
1860,Can my credit score be damaged if I miss a car payment?,improve_credit_score
1861,Tell me if the following can affect my credit score,improve_credit_score
1862,How do I maintain my creditworthiness?,improve_credit_score
1863,which factors can ruin a credit score,improve_credit_score
1864,Will checking your credit score lower my score?,improve_credit_score
1865,I want to improve my credit rating,improve_credit_score
1866,Do you know whether a bounced check on your checking account can affect your credit score or not?,improve_credit_score
1867,what steps can I take to ensure that my credit score does not drop,improve_credit_score
1868,what lowers creditworthiness,improve_credit_score
1869,Give me tips on maintaining good credit,improve_credit_score
1870,I want to find ways to improve my credit score,improve_credit_score
1871,What are some of the ways I can improve my credit score,improve_credit_score
1872,How to improve your creditworthiness,improve_credit_score
1873,How do I prevent my credit score from dropping?,improve_credit_score
1874,What lowers your credit rating,improve_credit_score
1875,What can I do to improve my credit score?,improve_credit_score
1876,How can I improve my credit score?,improve_credit_score
1877,How can I protect my creditworthiness?,improve_credit_score
1878,show me some ways to improve my credit score,improve_credit_score
1879,What can I do to maintain my credit score?,improve_credit_score
1880,help me improve my credit score by showing me some ways I can,improve_credit_score
1881,I heard that opening a new account will hurt my credit score. Is that true?,improve_credit_score
1882,How can I improve my credit score?,improve_credit_score
1883,How can I keep my credit score high?,improve_credit_score
1884,Would a delay hurt my credit rating?,improve_credit_score
1885,How do I maintain good credit?,improve_credit_score
1886,How to keep your credit score high,improve_credit_score
1887,Tell me if opening a new account will hurt my credit score,improve_credit_score
1888,Is there a quick way to improve my credit score?,improve_credit_score
1889,Please acknowledge that opening a new account may lower your credit score,improve_credit_score
1890,How can I improve my credit score?,improve_credit_score
1891,What can I do to maintain good credit?,improve_credit_score
1892,Tell me how I can improve my credit score,improve_credit_score
