,Query,Intent
1738,Can you please schedule a meeting with James at the office?,schedule_meeting
1739,is there a meeting room to use during the afternoon,schedule_meeting
1740,Are meeting rooms available between 9-10am,schedule_meeting
1741,Please make the meeting room available from 8:00,schedule_meeting
1742,I want to schedule a meeting room from 1:00 PM to 2:00 PM,schedule_meeting
1743,Help me schedule a meeting,schedule_meeting
1744,Are meeting rooms available between 11-12am?,schedule_meeting
1745,Can you schedule a meeting with Matt at 3?,schedule_meeting
1746,Add a new meeting with Tom for 6 PM,schedule_meeting
1747,Schedule a meeting with Carrie and Lisa,schedule_meeting
1748,How do I schedule a meeting?,schedule_meeting
1749,Please enquire whether rooms 1 to 2 are vacant or not,schedule_meeting
1750,find my phone please,find_phone
1751,Where can I find my phone?,find_phone
1752,can you find my phone,find_phone
1753,I need some help finding my phone,find_phone
1754,Please help me find my phone as I lost it,find_phone
1755,can you call my cell phone,find_phone
1756,How can I find my phone?,find_phone
1757,is my phone at home,find_phone
1758,what is my phone's location,find_phone
1759,do you know where i left my phone,find_phone
1760,help me find my phone,find_phone
1761,please help me find my phone,find_phone
1762,I need to find my phone,find_phone
1763,find my cellphone,find_phone
1764,do you know where my phone is now,find_phone
1765,I lost my phone and need help getting it back,find_phone
1766,find my phone for me,find_phone
1767,help find my phone,find_phone
1768,"I lost my phone, can you help me",find_phone
1769,I don't remember where my phone is,find_phone
1770,have you seen my cell phone,find_phone
1771,Where did I put my phone?,find_phone
1772,can you track my phone location,find_phone
1773,Please help me find my lost phone,find_phone
1774,I lost my phone - can you help me find it?,find_phone
1775,"Call me, I can't reach you",find_phone
1776,I can't find my phone,find_phone
1777,who has seen my cell phone,find_phone
1778,Help me find my mobile device,find_phone
1779,tell me where is my phone,find_phone
1780,help me find my phone,find_phone
1781,I'm looking for my phone,find_phone
1782,I lost my phone and need help,find_phone
1783,please help me find my cellphone,find_phone
1784,I want to know where my phone is,find_phone
1785,I need help finding my mobile phone,find_phone
1786,can you help me find my lost phone,find_phone
1787,where is my phone now,find_phone
1788,I want my phone but I can't find it,find_phone
1789,can you track a phone,find_phone
1790,where was my phone last,find_phone
1791,I don't know where I put my phone,find_phone
1792,i lost my phone,find_phone
1793,I need help finding where my phone is,find_phone
1794,I can't find my phone,find_phone
1795,I thought I lost my phone somewhere,find_phone
1796,I can't find my phone do you know where it is,find_phone
1797,can you find my iphone,find_phone
1798,I need to find my phone,find_phone
1799,find my phone please,find_phone
1800,"How can I get new insurance, please tell me?",insurance_change
1801,I need to change my insurance plan to a plan with a lower deductible,insurance_change
1802,I will switch to a new insurance plan,insurance_change
1803,What are my options for new insurance plans,insurance_change
1804,"I need to get new insurance, how do I do that?",insurance_change
1805,How do I find out about new insurance?,insurance_change
1806,Which rental insurance policy do you recommend?,insurance_change
1807,Help me find a new auto insurance policy,insurance_change
1808,I want to find a new United Healthcare plan,insurance_change
1809,How do I change my insurance policy?,insurance_change
1810,I need help adjusting my insurance policy,insurance_change
1811,Help me find a new insurance provider,insurance_change
1812,I need to change my insurance plan,insurance_change
1813,How do I apply for new insurance?,insurance_change
1814,Can you help me get a new United Healthcare insurance plan,insurance_change
1815,I need a new home insurance plan,insurance_change
1816,I want to get a new car insurance plan,insurance_change
1817,What steps do I need to take to change my insurance plan from an HMO to a high-deductible PPO plan?,insurance_change
1818,I need to switch to a new insurance plan,insurance_change
1819,How do I make my insurance policy different?,insurance_change
1820,How do I switch my current insurance to a new plan with a lower co-pay?,insurance_change
1821,I need a new life insurance plan,insurance_change
1822,I am looking to change my insurance plan,insurance_change
1823,I need new health insurance,insurance_change
1824,"How can I get a new insurance, please tell me?",insurance_change
1825,I want to change my insurance plan,insurance_change
1826,What do I need to do to get a new insurance?,insurance_change
1827,Help me modify my insurance policy,insurance_change
1828,Help me make changes to my insurance policy,insurance_change
1829,AAA to launch new insurance plan website,insurance_change
1830,I need a new United Healthcare insurance plan,insurance_change
1831,I need new health care coverage,insurance_change
1832,How to Create a New AAA Insurance Plan,insurance_change
1833,I would like to know how to change my insurance,insurance_change
1834,I need to switch my insurance plan,insurance_change
1835,I want to join a new United Healthcare plan,insurance_change
1836,I want you to help me get another United Healthcare insurance plan,insurance_change
1837,How to get new insurance,insurance_change
1838,AAA Insurance launched new plan,insurance_change
1839,Change your insurance plan to a new plan,insurance_change
1840,I need a new insurance plan,insurance_change
1841,I am interested in getting new insurance,insurance_change
1842,Help me make changes to my insurance policy,insurance_change
1843,"I need new insurance, how do I get it?",insurance_change
1844,I need new insurance but don't know how to get it,insurance_change
1845,My insurance policy needs to be adjusted,insurance_change
1846,Where do I go to get new insurance?,insurance_change
1847,How do I make changes to my insurance policy?,insurance_change
1848,What is the protocol for modifying my insurance policy,insurance_change
1849,I need help getting new insurance,insurance_change
1850,What are the ways to improve my credit?,improve_credit_score
1851,How can I make sure my credit score doesn’t drop?,improve_credit_score
1852,Give me tips to improve my credit score,improve_credit_score
1853,What can I do to increase my credit score?,improve_credit_score
1854,How do I stop my credit score from dropping?,improve_credit_score
1855,Is it true that a hard pull hurts my credit score?,improve_credit_score
1856,Are there ways for me to improve my credit score?,improve_credit_score
1857,I'm not sure if this will hurt my credit score or not,improve_credit_score
1858,What are the best ways to build your credit score?,improve_credit_score
1859,Is it true that opening a new account can lower your credit score?,improve_credit_score
1860,Can I hurt my credit if I miss a car payment?,improve_credit_score
1861,Tell me if the following could hurt my credit score,improve_credit_score
1862,How do I maintain my credit score?,improve_credit_score
1863,What factors can ruin your credit score?,improve_credit_score
1864,Will checking your credit lower my score?,improve_credit_score
1865,I want to improve my credit score,improve_credit_score
1866,Do you know if bouncing a check from your checking account affects your credit score?,improve_credit_score
1867,What steps can I take to ensure my credit score doesn’t go down?,improve_credit_score
1868,What lowers a credit score,improve_credit_score
1869,Give me tips on maintaining good credit,improve_credit_score
1870,I want to find ways to improve my credit score,improve_credit_score
1871,How can I see an improvement in my credit score?,improve_credit_score
1872,How to improve your credit score,improve_credit_score
1873,How do I prevent my credit score from going down?,improve_credit_score
1874,What lowers your credit score?,improve_credit_score
1875,What can I do to improve my credit score?,improve_credit_score
1876,How do I improve my credit score?,improve_credit_score
1877,How can I protect my credit rating?,improve_credit_score
1878,Tell me some ways to increase my credit score,improve_credit_score
1879,What can I do to keep my credit good?,improve_credit_score
1880,Please tell me some ways to increase my credit score,improve_credit_score
1881,"I heard that opening a new account will lower my credit score, is this true?",improve_credit_score
1882,How can I improve my credit score?,improve_credit_score
1883,What are some ways to keep your credit score high?,improve_credit_score
1884,Will being late hurt my credit score,improve_credit_score
1885,How do I keep good credit?,improve_credit_score
1886,how to keep your credit score high,improve_credit_score
1887,Tell me if opening a new account will lower my credit score,improve_credit_score
1888,Is there a quick way to improve my credit score?,improve_credit_score
1889,Please confirm as opening a new account may lower your credit score,improve_credit_score
1890,How to improve your credit score,improve_credit_score
1891,What can I do to maintain good credit?,improve_credit_score
1892,Tell me how I can improve my credit score,improve_credit_score
1893,What can I do to improve my credit score?,improve_credit_score
1894,Tell me ways to improve my credit score,improve_credit_score
1895,How can I prevent my credit score from dropping?,improve_credit_score
1896,How can I improve my credit score?,improve_credit_score
1897,Will doing this hurt my credit score?,improve_credit_score
1898,Are there any new detrimental factors that could impact my credit score,improve_credit_score
1899,Can I protect my credit score?,improve_credit_score
1900,What kind of entertainment is available in Chicago?,travel_suggestion
1901,What are the main attractions in Gatlinburg?,travel_suggestion
1902,What fun things can I take part in in Atlanta?,travel_suggestion
1903,Help me find things to do in Nashville,travel_suggestion
1904,Please suggest some fun tourist activities in Tokyo,travel_suggestion
1905,"Are there any interesting things to do in Atlanta, Georgia?",travel_suggestion
1906,What can I do during my trip to Chicago?,travel_suggestion
1907,If I want to visit some historical museums where should I go?,travel_suggestion
1908,Where are the best wineries in the South of France?,travel_suggestion
1909,Where should I book my next trip?,travel_suggestion
1910,What is a good use of my time in Toronto?,travel_suggestion
1911,What are some things I should do while I'm in Evans?,travel_suggestion
1912,What do tourists do in Tokyo?,travel_suggestion
1913,what to do in seattle,travel_suggestion
1914,What is the most fun thing for tourists to do in Iceland?,travel_suggestion
1915,What do people do for fun in Sioux Falls?,travel_suggestion
1916,Show me some things to do in Gatlinburg,travel_suggestion
1917,Name some tourist places to visit in Chicago,travel_suggestion
1918,What kinds of fun tourist things can I do in Boston?,travel_suggestion
1919,What are some popular tourist destinations?,travel_suggestion
1920,What are some fun things to do in Sweden?,travel_suggestion
1921,If I want to go to a nice beach where should I go?,travel_suggestion
1922,If I want to see mountains which place would be good?,travel_suggestion
1923,"What do you recommend for fun in Tampa, Florida?",travel_suggestion
1924,What are some touristy things to do in Boston?,travel_suggestion
1925,which place is good to visit,travel_suggestion
1926,Are there any fun tourist activities in Australia?,travel_suggestion
1927,What can I do in Portland?,travel_suggestion
1928,Can you give me some tips on sites to visit when I get there?,travel_suggestion
1929,Name five star attractions in Gatlinburg,travel_suggestion
1930,Is there anything fun to do in Berlin?,travel_suggestion
1931,Do you know of any activities in Nashville?,travel_suggestion
1932,"Is there anything fun to do in Manassas, Virginia?",travel_suggestion
1933,What are some things to do in Austin for tourists?,travel_suggestion
1934,Are there any fun things to do in Boston for sightseeing?,travel_suggestion
1935,What do you recommend doing in Vegas?,travel_suggestion
1936,Tell me some things to see in Tampa,travel_suggestion
1937,Where should I travel next,travel_suggestion
1938,What Experiences Kentucky Offers,travel_suggestion
1939,What can I do in Nashville?,travel_suggestion
1940,what are there to do in portland,travel_suggestion
1941,tell me some great travel destinations,travel_suggestion
1942,What can I do in Portland?,travel_suggestion
1943,Name some tourist things to do in Seattle,travel_suggestion
1944,what to do in kentucky,travel_suggestion
1945,Are there any interesting activities to do in Austin,travel_suggestion
1946,What sites are worth visiting in Evans,travel_suggestion
1947,Where should I spend my vacation?,travel_suggestion
1948,Can you tell me what fun touristy things I can do in Tokyo?,travel_suggestion
1949,What is the best place to visit at this time,travel_suggestion
1950,Help me roll the dice,roll_dice
1951,I would like a 7 sided dice roll please,roll_dice
1952,please throw the dice,roll_dice
1953,Throw the Dice,roll_dice
1954,I want you to throw the dice,roll_dice
1955,Would you throw a 6 sided dice,roll_dice
1956,Give me a random number between 1 and 6,roll_dice
1957,Could you please throw a 12 sided dice?,roll_dice
1958,can you throw an 8 sided dice,roll_dice
1959,Roll the Dice,roll_dice
1960,please roll the 6 sided dice,roll_dice
1961,It is necessary to roll the dice,roll_dice
1962,please roll the 6 sided dice,roll_dice
1963,Go ahead and roll the dice,roll_dice
1964,roll a die,roll_dice
1965,Provide a random roll of the dice,roll_dice
1966,Roll a 10-sided dice in time,roll_dice
1967,throw this dice,roll_dice
1968,can you roll the dice,roll_dice
1969,I would like a 10 sided dice,roll_dice
1970,can you throw dice,roll_dice
1971,I need an algorithm that gives me the result of rolling a twelve-sided dice,roll_dice
1972,Roll a pair of six-sided dice,roll_dice
1973,I want you to throw the dice,roll_dice
1974,can you throw a 6 sided dice,roll_dice
1975,I want to throw some dice,roll_dice
1976,roll a dice will you,roll_dice
1977,can you throw a 4 sided dice,roll_dice
1978,please roll the dice,roll_dice
1979,What number do you get when you throw a six-sided dice,roll_dice
1980,can you throw a 6 sided dice,roll_dice
1981,"ay, please roll the dice",roll_dice
1982,Roll the Dice,roll_dice
1983,roll the dice for me,roll_dice
1984,Roll the dice and tell me the number from 1 to 6,roll_dice
1985,I want you to throw a 6 sided dice,roll_dice
1986,"Roll Die, 6 Sided",roll_dice
1987,6 sided dice roll,roll_dice
1988,I want to know how much you get when you throw a ten-sided dice,roll_dice
1989,Go ahead and roll that 9 sided dice,roll_dice
1990,please roll the dice,roll_dice
1991,roll a pair of dice,roll_dice
1992,Roll a pair of eight-sided dice,roll_dice
1993,can you throw a ten sided dice,roll_dice
1994,Roll those bones!,roll_dice
1995,throw the dice now,roll_dice
1996,Go ahead and roll those dice,roll_dice
1997,I want to throw the dice,roll_dice
1998,What do you get if you throw a six-sided dice,roll_dice
1999,"Ay, go ahead and throw the dice",roll_dice
2000,repeat question,repeat
2001,"I don't understand it, say it again",repeat
2002,"I didn't hear you, can you repeat it louder?",repeat
2003,I did not hear it please say it again,repeat
2004,could you repeat that please,repeat
2005,"I did not hear it, please say it again",repeat
2006,just one more time please,repeat
2007,come back with him,repeat
2008,Please re-share it with me,repeat
2009,Can you say this again?,repeat
2010,one more time please,repeat
2011,please repeat what you said,repeat
2012,please repeat this,repeat
2013,Please say it again,repeat
2014,"I couldn't hear you clearly, can you say it again?",repeat
2015,would you mind repeating what you just said,repeat
2016,"I don't understand what you just said, can you say it again",repeat
2017,can you repeat yourself,repeat
2018,what was that,repeat
2019,can you repeat what you just said,repeat
2020,Can you please repeat that answer?,repeat
2021,I didn't hear what you said,repeat
2022,I would like you to repeat yourself,repeat
2023,aye i didn't hear you,repeat
2024,say it again please,repeat
2025,what did you just say,repeat
2026,hey what was the question,repeat
2027,aye please repeat,repeat
2028,"I forgot the last one, please repeat",repeat
2029,please repeat what you said,repeat
2030,"Sorry, I didn't hear you, can you say that?",repeat
2031,"I did not understand, please repeat",repeat
2032,I didn't understand it so please repeat it,repeat
2033,repeat what you just said,repeat
2034,"I don't understand what you just said, can you repeat it?",repeat
2035,say it one more time,repeat
2036,"I didn't hear what you just said, can you repeat it?",repeat
2037,I didn't hear it can you repeat it,repeat
2038,I need to repeat this to you,repeat
2039,please repeat yourself,repeat
2040,repeat this again,repeat
2041,I want you to repeat it please,repeat
2042,I don't understand say it again,repeat
2043,I did not hear you,repeat
2044,Say it again the last thing you said to me,repeat
2045,I couldn't hear your voice,repeat
2046,"I forgot what you said, please say it again",repeat
2047,I want this to be repeated for me too,repeat
2048,I want to know again,repeat
2049,"I couldn't hear you, can you repeat it?",repeat
2050,can you play music,play_music
2051,can you play the song everlong by foo fighters,play_music
2052,Please play Even Flow by Pearl Jam,play_music
2053,Can I listen to some Fleet Foxes music?,play_music
2054,restart my death metal playlist,play_music
2055,Play the song called Shor Machao,play_music
2056,play a song that goes like this hey jude don't make it bad,play_music
2057,"I want to hear my Maroon 5 playlist, play it for me",play_music
2058,heart shaped game box,play_music
2059,I'd like to listen to my workout playlist,play_music
2060,can you play a song that sounds like bells,play_music
2061,go ahead and play that song it's like this hey jude don't make it bad,play_music
2062,I like to listen to pop music,play_music
2063,pull up my shower playlist,play_music
2064,please play a song that goes like this hey jude don't make it bad,play_music
2065,Let's listen to my workout playlist,play_music
2066,can I listen to my smooth jazz playlist,play_music
2067,Play the song Blood Brothers,play_music
2068,Turn on the rap playlist,play_music
2069,"That ""Baby Shark, doo doo,"" song, I want to hear it",play_music
2070,Play the song Colony of Birchman,play_music
2071,can you play your guitar now,play_music
2072,Play Hey Jude,play_music
2073,put on my workout playlist,play_music
2074,can i get some Three Six Mafia music here,play_music
2075,can you find the music by slow magic,play_music
2076,please put my music,play_music
2077,can you play music in the beach house,play_music
2078,Can I listen to some music from Cloud Control,play_music
2079,Play my post-rock playlist,play_music
2080,Do you have any Elvis music?,play_music
2081,I need you to play my Maroon 5 playlist,play_music
2082,"Play the lyrics to this song, ""Baby Shark, doo doo",play_music
2083,I want to listen to my shower playlist,play_music
2084,"Can you sing the song ""Baby Shark, doo doo"" to me?",play_music
2085,I want to listen to my rock playlist,play_music
2086,play me some music,play_music
2087,what does x's music sound like,play_music
2088,Please play Come As You Are by Nirvana,play_music
2089,turn on some music,play_music
2090,turn on my drake playlist,play_music
2091,Is it okay to listen to Elvis music?,play_music
2092,play some rock,play_music
2093,"I want to hear that song that goes, ""Baby Shark, doo doo",play_music
2094,can you play rolling stones music,play_music
2095,can you play right above it,play_music
2096,play a song for me,play_music
2097,"I need to play that song that goes like this, hey Jude don't make it bad",play_music
2098,yo play that song that's like she take my money,play_music
2099,I want to listen to my hip hop playlist,play_music
2100,Am I talking to a real person,are_you_a_bot
2101,Am I talking to a person or a bot,are_you_a_bot
2102,are you a computer,are_you_a_bot
2103,How do I know you're a human being,are_you_a_bot
2104,are you really a human,are_you_a_bot
2105,is this a computer now or a human,are_you_a_bot
2106,"what are you, a bot or a human",are_you_a_bot
2107,how real are you,are_you_a_bot
2108,one one is ai,are_you_a_bot
2109,are you an automated aid,are_you_a_bot
2110,Are you an AI or can you prove you are human,are_you_a_bot
2111,Please indicate whether you are a human or a computer,are_you_a_bot
2112,are you real or artificial,are_you_a_bot
2113,Tell me if you are a real person or an AI,are_you_a_bot
2114,"are you a computer, or are you a real person",are_you_a_bot
2115,what you,are_you_a_bot
2116,are you an ai or a person,are_you_a_bot
2117,Is there anything true about you?,are_you_a_bot
2118,tell me are you a human or a computer,are_you_a_bot
2119,Can you tell if you are a human or a computer?,are_you_a_bot
2120,are you a real person or an AI,are_you_a_bot
2121,are you a real person,are_you_a_bot
2122,tell me are you a person or a,are_you_a_bot
2123,so are you a real person,are_you_a_bot
2124,are you a real person or a computer,are_you_a_bot
2125,Are you real or are you an AI,are_you_a_bot
2126,Am I talking to a real person,are_you_a_bot
2127,Do you know you are a robot?,are_you_a_bot
2128,are you a living person or a computer,are_you_a_bot
2129,do you consider yourself a bot,are_you_a_bot
2130,are you a real person or software,are_you_a_bot
2131,Are you an AI or a real person please tell me,are_you_a_bot
2132,tell me are you a human or a computer,are_you_a_bot
2133,Am I talking to a real person,are_you_a_bot
2134,do you consider yourself a bot,are_you_a_bot
2135,I think you are a bot,are_you_a_bot
2136,I want to know if you are a real person or an AI,are_you_a_bot
2137,Do you know if you are a human or a computer?,are_you_a_bot
2138,Prove you are a human,are_you_a_bot
2139,I want to know if you are a real person or an AI,are_you_a_bot
2140,Are you alive?,are_you_a_bot
2141,"are you an AI, or a person",are_you_a_bot
2142,are you a bot or a real person,are_you_a_bot
2143,you are a human being,are_you_a_bot
2144,are you a real life person,are_you_a_bot
2145,are you a bot or a person,are_you_a_bot
2146,are you a computer or a real person,are_you_a_bot
2147,can you tell me if you are human or computer,are_you_a_bot
2148,are you a human or a bot,are_you_a_bot
2149,are you a living being,are_you_a_bot
2150,please connect to my smart phone,sync_device
2151,Help me disconnect from my phone,sync_device
2152,I need to disconnect from my phone,sync_device
2153,Can you connect to my phone please?,sync_device
2154,will you hang up my phone,sync_device
2155,I'd like to pair it with my new phone,sync_device
2156,You may now disconnect from my phone,sync_device
2157,please connect to my phone,sync_device
2158,Please initiate the connection from my phone,sync_device
2159,please disconnect my phone,sync_device
2160,please disconnect my phone,sync_device
2161,please connect to my phone,sync_device
2162,can you link to my phone,sync_device
2163,please connect to my phone,sync_device
2164,I want you to disconnect from my phone,sync_device
2165,add my phone please,sync_device
2166,I don't want to sync this phone anymore,sync_device
2167,can we pair this with my new phone,sync_device
2168,will you connect to my phone,sync_device
2169,Establish a connection to my phone,sync_device
2170,connect to my phone for me,sync_device
2171,can you link it to my phone,sync_device
2172,can you reach my phone now,sync_device
2173,do you think you can disconnect from my phone,sync_device
2174,I want to disconnect from my phone,sync_device
2175,Please disconnect my phone,sync_device
2176,connect to my phone,sync_device
2177,Stop syncing with this phone,sync_device
2178,please disconnect my phone,sync_device
2179,please link to my phone,sync_device
2180,please unsync my phone,sync_device
2181,can you connect to my phone,sync_device
2182,do you have access to my phone,sync_device
2183,Can you please contact me by phone?,sync_device
2184,You can now unsync from my phone,sync_device
2185,pair with my phone,sync_device
2186,disconnect from my phone,sync_device
2187,can you get on my phone right now,sync_device
2188,I want you to disconnect from my phone,sync_device
2189,Can you connect to my phone please?,sync_device
2190,desync from my iPhone,sync_device
2191,Paired with my smart phone,sync_device
2192,please unsync my phone now,sync_device
2193,please turn off my phone,sync_device
2194,I'm going to go ahead and pair it with my new phone,sync_device
2195,I want to disconnect the current connection from my phone,sync_device
2196,Please desync my current mobile,sync_device
2197,Desync from my phone,sync_device
2198,please disconnect my phone,sync_device
2199,hang up the phone quickly,sync_device
2200,Is there anything on my calendar for May 3rd?,calendar
2201,is my daughter's birthday on my calendar,calendar
2202,Can you tell me what March 23rd will be like for me?,calendar
2203,"What's on my calendar for Monday, March 1st?",calendar
2204,I want my schedule for 2nd march,calendar
2205,What's on my calendar for February 8th?,calendar
2206,show me my calendar for march 2,calendar
2207,Remind me of the date of the event called 'Anniversary Dinner',calendar
2208,"21st, what's on my calendar?",calendar
2209,Tell me what shows up on my calendar on March 17th,calendar
2210,What events are on my calendar for April 1st?,calendar
2211,tell me what's on the calendar for saturday,calendar
2212,What shows up on my calendar on March 17th?,calendar
2213,what should i do today,calendar
2214,Read my schedule for March 2nd,calendar
2215,What's on my calendar for March 2nd?,calendar
2216,Show me the calendar for next Sunday,calendar
2217,Is there anything on my calendar for March 2nd?,calendar
2218,What's on my calendar for March 18th?,calendar
2219,Was my wife and I's anniversary on my calendar,calendar
2220,What's in the books for April 30th?,calendar
2221,Do I have any events on my calendar for March 2nd?,calendar
2222,Have I put an item on the calendar to get the dog spayed,calendar
2223,How is my schedule for April 1st?,calendar
2224,Is a 30th birthday party on my calendar?,calendar
2225,What's my calendar looking like on May 6th?,calendar
2226,What do I have planned on my calendar for next Sunday?,calendar
2227,find my calendar for a birthday party,calendar
2228,What time will my hair be cut on Wednesday?,calendar
2229,What's on my schedule for March 5th?,calendar
2230,What's on my calendar for March 2?,calendar
2231,What are the things on my calendar for Easter?,calendar
2232,What's on my calendar for March 11th?,calendar
2233,Is there anything on my calendar next Sunday?,calendar
2234,What do I need to do on March 2nd that is on my calendar?,calendar
2235,what is happening on may 3,calendar
2236,What is written in my calendar on the 26th,calendar
2237,Is there anything on my schedule for May 3rd?,calendar
2238,Does my calendar include an event called Shana's Baby Shower,calendar
2239,Is there anything on my calendar for January 1st?,calendar
2240,Tell me everything on my calendar for May 1st,calendar
2241,What schedule do I have for February 28th?,calendar
2242,do I have an appointment on tuesday,calendar
2243,Check my calendar to see if there is an event called Final Exam,calendar
2244,What do I have planned for 3/15?,calendar
2245,What's on my calendar for Friday the 1st?,calendar
2246,I want to know what's on my calendar for Friday the 1st,calendar
2247,Tell me what's on my calendar for April 1st,calendar
2248,What's on my calendar for Valentine's Day?,calendar
2249,"Can you tell me what's on my calendar for March 05, 2019?",calendar
2250,What health benefits do I have?,insurance
2251,What health benefits can I enjoy?,insurance
2252,What is my health plan,insurance
2253,Can I get health benefits,insurance
2254,Do you know what health plan I'm on?,insurance
2255,what is the name of my health insurance,insurance
2256,Do you know what my health benefits are,insurance
2257,What type of insurance plan am I enrolled in,insurance
2258,Can I know my insurance benefits?,insurance
2259,What are my insurance benefits,insurance
2260,I need you to tell me what benefits my insurance covers,insurance
2261,What healthcare plan am I on?,insurance
2262,Please see the benefits provided by my insurance,insurance
2263,What are my insurance assets,insurance
2264,Tell me about my insurance benefits,insurance
2265,I'm wondering what health plan I'm on,insurance
2266,Remind me which insurance plan I'm currently enrolled in,insurance
2267,I want to know about all the covered benefits offered by my health care plan,insurance
2268,List my insurance benefits,insurance
2269,Please tell me what type of insurance plan I am enrolled in,insurance
2270,Tell me my health plan,insurance
2271,What are my insurance benefits,insurance
2272,Can you tell me the name of the insurance plan I am a member of,insurance
2273,What benefits does it provide to my health?,insurance
2274,Can you tell me my insurance benefits?,insurance
2275,Please check my insurance plan name,insurance
2276,any word on my healthcare plan,insurance
2277,what does my insurance cover,insurance
2278,Insurance Benefit Details,insurance
2279,How do these health benefits help me?,insurance
2280,Can you explain my benefits?,insurance
2281,What are my insurance benefits,insurance
2282,Please tell me what type of insurance plan I am enrolled in,insurance
2283,What insurance benefits am I getting,insurance
2284,What health plan do I have,insurance
2285,Give me information about my health plan,insurance
2286,What benefits does my health insurance provide me,insurance
2287,What benefits are included in my package,insurance
2288,Can you tell me my health plan?,insurance
2289,What is my current health care plan?,insurance
2290,What are my insurance coverages?,insurance
2291,What are the benefits associated with my insurance,insurance
2292,What was my health plan?,insurance
2293,What are my insurance rewards,insurance
2294,Can you tell me what health plan I'm on,insurance
2295,Can you tell me what my health benefits include,insurance
2296,Where is my list of insurance benefits,insurance
2297,Give me information about my health plan,insurance
2298,What benefits are available with my insurance,insurance
2299,I'm curious what health plan I'm on,insurance
2300,Do I need a tourist visa for Europe?,international_visa
2301,"I want to go to Korea, do I need an international visa?",international_visa
2302,Do I need an international visa to visit Spain?,international_visa
2303,Does Mexico require an international visa,international_visa
2304,Do I need a visa to leave the country,international_visa
2305,do I need a visa for scotland,international_visa
2306,Is a visa required to visit the place?,international_visa
2307,I want to know if I need an international visa to travel to France?,international_visa
2308,Do I need a visa to Russia,international_visa
2309,I'm going to Germany soon. Do I need a visa?,international_visa
2310,Do I need a visa to travel to Canada,international_visa
2311,Do I need a travel visa to visit Russia,international_visa
2312,do I need a visa to Russia,international_visa
2313,Do I need to get a travel visa to go on holidays to Eastern Europe,international_visa
2314,Tell me if I need an international visa to visit Sudan?,international_visa
2315,Do I need a visa to travel to Jamaica,international_visa
2316,Do I need a visa to visit Moldova,international_visa
2317,"I am moving to Canada soon, do I need a visa?",international_visa
2318,Do I need a travel visa for Spain,international_visa
2319,I want to see Paris. Do I need an international visa?,international_visa
2320,do I need to apply for a visa to visit Dnipro,international_visa
2321,"To travel to Argentina, do I need to get a travel visa",international_visa
2322,Do I need a visa if I want to travel to Mexico?,international_visa
2323,Tell me if I need an international visa to visit Mexico,international_visa
2324,Do I need to have an international visa before I can be granted entry into Melbourne?,international_visa
2325,Does France have its own version of a visa,international_visa
2326,What documents do I need to travel to Egypt?,international_visa
2327,Do I need a visa to travel to Venezuela?,international_visa
2328,"Israel has strict restrictions, do I need a visa to go there?",international_visa
2329,Do I need an international visa to visit France?,international_visa
2330,Do I need a visa to travel to Mexico,international_visa
2331,Do I need a visa to travel to Israel,international_visa
2332,do I need a visa to visit cuba,international_visa
2333,Do I need a tourist visa for Brazil?,international_visa
2334,Do I need a travel visa to visit Canada,international_visa
2335,Do I need an international visa to visit Cambodia?,international_visa
2336,If I want to go to Mexico do I have to apply for a visa?,international_visa
2337,Is a visa always required for international travel,international_visa
2338,Do I need a travel visa to visit Congo,international_visa
2339,do I need a visa to visit Greece,international_visa
2340,I'm going to Jamaica next week; do I need a visa?,international_visa
2341,"I am holidaying in Israel, will I need a visa?",international_visa
2342,Do I need to bring a visa when I travel to Canada next month?,international_visa
2343,"If I am planning to visit the UK, do I need a visa?",international_visa
2344,"I am going to Canada soon, will I need a visa to enter?",international_visa
2345,Do I need a visa to travel internationally?,international_visa
2346,I'm going to Russia and wondering if I need a visa?,international_visa
2347,Do I need an international visa to enter Canada?,international_visa
2348,Do I need an international visa to visit Malaysia?,international_visa
2349,Do I need a travel visa for a holiday in Tel Aviv?,international_visa
2350,I want you to immediately block any further activity on my bb&t bank account,freeze_account
2351,Place a block on my Capital One account now,freeze_account
2352,I want to freeze my account,freeze_account
2353,I need to put a hold on my account,freeze_account
2354,please freeze my bank account,freeze_account
2355,I want you to block my MutualOne account now,freeze_account
2356,My bank account was frozen,freeze_account
2357,stop all payments to my bank account,freeze_account
2358,Do you mind putting a freeze on my bank account?,freeze_account
2359,can you freeze my bank account now,freeze_account
2360,Don't allow payments to be made using my bank account,freeze_account
2361,please freeze my account,freeze_account
2362,please freeze my bank account,freeze_account
2363,I would like to place an immediate hold on my Charles Schwab account,freeze_account
2364,put a freeze on my bank account,freeze_account
2365,please freeze my account,freeze_account
2366,Can you put a freeze on my bank account?,freeze_account
2367,Can you please freeze my account?,freeze_account
2368,I want to freeze my bank account,freeze_account
2369,lock my account,freeze_account
2370,I need to put a block on my Chase account immediately,freeze_account
2371,stop payment from my bank,freeze_account
2372,Can I freeze my bank account?,freeze_account
2373,please freeze my bank account,freeze_account
2374,Please block my Chase account immediately,freeze_account
2375,Do not allow any actions on my account,freeze_account
2376,Please help me to freeze my bank account,freeze_account
2377,I want to freeze my bank account,freeze_account
2378,freeze my bank account,freeze_account
2379,I want to freeze my bank account,freeze_account
2380,please freeze my account,freeze_account
2381,put a freeze on my deposit account,freeze_account
